Z,ion_charge,nele,parent_config,level_config,J,parity,term,level_meV,level_eV,has_nist_level,parent_config_id,element,E_nist_hartree,E_fac_hartree,E_pinn_hartree,ΔE_PINN_meV,ΔE_FAC_meV,ΔE_PINN_FAC_meV,E_nist_meV
11,10,1,1s1,8s1,0.5,0,2S,1620565.6043216134,1620.5656043216134,True,28115158,Z11,-0.9453125,-0.9466269659010066,-0.9243946075439453,569.2048510737427,-35.76843933947094,604.9732904132136,-25723.263560660533
11,10,1,1s1,9s1,0.5,0,2S,1625964.3139578016,1625.9643139578016,True,28115158,Z11,-0.7469135802469136,-0.747842253093605,-0.7429636120796204,107.48410945957275,-25.270475527480965,132.7545849870537,-20324.55392447252
11,10,1,1s1,10s1,0.5,0,2S,1629825.9792034514,1629.8259792034514,True,28115158,Z11,-0.605,-0.6056801976573314,-0.6044183969497681,15.826225241705423,-18.509121177261054,34.33534641896647,-16462.88867882274
12,11,1,1s1,1s1,0.5,0,2S,0.0,0.0,True,28115158,Z12,-72.0,-72.1384777039582,-72.13059997558594,-3553.806379385548,-3768.1702888642135,214.3639094786653,-1959219.809711136
12,11,1,1s1,2s1,0.5,0,2S,1469414.857283352,1469.414857283352,True,28115158,Z12,-18.0,-18.04329663919234,-18.044614791870117,-1214.030333862124,-1178.1615722159866,-35.86876164613755,-489804.952427784
12,11,1,1s1,3s1,0.5,0,2S,1741528.719743232,1741.528719743232,True,28115158,Z12,-8.0,-8.01535445597365,-7.966362953186035,915.3106730291775,-417.81603209601496,1333.1267051251925,-217691.089967904
12,11,1,1s1,4s1,0.5,0,2S,1836768.57160419,1836.76857160419,True,28115158,Z12,-4.5,-4.512972433299169,-4.419384002685547,2193.6730405291155,-352.99789305401544,2546.6709335831306,-122451.238106946
12,11,1,1s1,5s1,0.5,0,2S,1880851.0173226907,1880.8510173226907,True,28115158,Z12,-2.88,-2.8868056588473827,-2.822859287261963,1554.8780046857714,-185.1914115545595,1740.0694162403308,-78368.79238844544
12,11,1,1s1,6s1,0.5,0,2S,1904797.03721916,1904.79703721916,True,28115158,Z12,-2.0,-2.0040015274135494,-1.9663347005844116,916.0794654844095,-108.88710802400267,1024.9665735084122,-54422.772491976
12,11,1,1s1,7s1,0.5,0,2S,1919235.731961929,1919.235731961929,True,28115158,Z12,-1.469387755102041,-1.471935999067501,-1.455499291419983,377.92434961585644,-69.34125079314155,447.265600408998,-39984.07774920686
12,11,1,1s1,8s1,0.5,0,2S,1928607.0001843995,1928.6070001843996,True,28115158,Z12,-1.125,-1.126721344618024,-1.114728331565857,279.50633715218976,-46.84017326350317,326.3465104156929,-30612.8095267365
12,11,1,1s1,9s1,0.5,0,2S,1935031.9108258134,1935.0319108258134,True,28115158,Z12,-0.8888888888888888,-0.8901056080364558,-0.8842681050300598,125.73793434182349,-33.108614677333165,158.84654901915664,-24187.898885322666
12,11,1,1s1,10s1,0.5,0,2S,1939627.6116140247,1939.6276116140248,True,28115158,Z12,-0.72,-0.7208915129376116,-0.7182709574699402,47.049644121197204,-24.25930288864418,71.30894700984138,-19592.19809711136
13,12,1,1s1,1s1,0.5,0,2S,0.0,0.0,True,28115158,Z13,-84.5,-84.69086577093366,-84.60901641845703,-2966.4878697885324,-5193.722214013961,2227.2343442254287,-2299362.137785986
13,12,1,1s1,2s1,0.5,0,2S,1724521.6033394895,1724.5216033394895,True,28115158,Z13,-21.125,-21.184677906109727,-21.17331886291504,-1314.8232417480735,-1623.9185535035767,309.0953117555031,-574840.5344464965
13,12,1,1s1,3s1,0.5,0,2S,2043877.4558097655,2043.8774558097655,True,28115158,Z13,-9.38888888888889,-9.410058042807472,-9.369258880615234,534.1597371463638,-576.042023779338,1110.2017609257018,-255484.6819762207
13,12,1,1s1,4s1,0.5,0,2S,2155652.004174362,2155.652004174362,True,28115158,Z13,-5.28125,-5.297915795129888,-5.186986446380615,2565.041966456479,-453.49938837588434,3018.541354832363,-143710.13361162413
13,12,1,1s1,5s1,0.5,0,2S,2207387.6522745467,2207.387652274547,True,28115158,Z13,-3.38,-3.388758509632919,-3.3015685081481934,2134.229618628568,-238.3311885605721,2372.56080718914,-91974.48551143943
13,12,1,1s1,6s1,0.5,0,2S,2235490.9672919307,2235.4909672919307,True,28115158,Z13,-2.3472222222222223,-2.3523776782756793,-2.317194938659668,817.084010938473,-140.2871059448359,957.371116883309,-63871.17049405517
13,12,1,1s1,7s1,0.5,0,2S,2252436.3798719863,2252.4363798719864,True,28115158,Z13,-1.7244897959183674,-1.7277753979524597,-1.7138850688934326,288.56932310876687,-89.40578600029046,377.97510910905737,-46925.75791399972
13,12,1,1s1,8s1,0.5,0,2S,2263434.60438308,2263.4346043830797,True,28115158,Z13,-1.3203125,-1.3225331805837715,-1.3175718784332275,74.57611200753023,-60.42779709397105,135.00390910150128,-35927.53340290603
13,12,1,1s1,9s1,0.5,0,2S,2270974.9508997393,2270.9749508997393,True,28115158,Z13,-1.0432098765432098,-1.0447802233593175,-1.0395658016204834,99.16033023162825,-42.73131375326361,141.89164398489186,-28387.18688624674
13,12,1,1s1,10s1,0.5,0,2S,2276368.5164081263,2276.368516408126,True,28115158,Z13,-0.845,-0.8461510116337699,-0.8323008418083191,345.561698552731,-31.32062214014008,376.8823206928711,-22993.621377859858
14,13,1,1s1,1s1,0.5,0,2S,0.0,0.0,True,28115158,Z14,-98.0,-98.25691774134465,-98.19046020507812,-5182.6862048709445,-6991.087893176141,1808.401688305196,-2666715.852106824
14,13,1,1s1,2s1,0.5,0,2S,2000036.889080118,2000.0368890801178,True,28115158,Z14,-24.5,-24.580332069580482,-24.561832427978516,-1682.5460802506236,-2185.946973294082,503.4008930434583,-666678.963026706
14,13,1,1s1,3s1,0.5,0,2S,2370414.0907616215,2370.4140907616215,True,28115158,Z14,-10.88888888888889,-10.91739058475202,-10.941471099853516,-1430.8348522264725,-775.5706547973361,-655.2641974291365,-296301.7613452027
14,13,1,1s1,4s1,0.5,0,2S,2500046.1113501475,2500.0461113501474,True,28115158,Z14,-6.125,-6.146135720103503,-6.062088966369629,1711.8964352503685,-575.1322433235184,2287.0286785738867,-166669.7407566765
