Z,ion_charge,nele,parent_config,level_config,J,parity,term,level_meV,level_eV,has_nist_level,parent_config_id,element,E_nist_hartree,E_fac_hartree,E_pinn_hartree,ΔE_PINN_meV,ΔE_FAC_meV,ΔE_PINN_FAC_meV,E_nist_meV
2,1,1,1s1,5s1,0.5,0,2S,52245.861592296955,52.245861592296954,True,28115158,He,-0.08,-0.08008717822383304,-0.055906131863594055,655.6275520196453,-2.3722403209601195,657.9997923406054,-2176.91089967904
2,1,1,1s1,6s1,0.5,0,2S,52911.02881164333,52.91102881164333,True,28115158,He,-0.05555555555555555,-0.05560604874450641,-0.0918106958270073,-986.5526253289476,-1.3739896673335208,-985.1786356616141,-1511.7436803326666
2,1,1,1s1,7s1,0.5,0,2S,53312.103665609146,53.31210366560914,True,28115158,He,-0.04081632653061224,-0.040848143124787795,0.06157493591308594,2786.208190569796,-0.8657736331428246,2787.0739642029394,-1110.668826366857
2,1,1,1s1,8s1,0.5,0,2S,53572.41667178887,53.57241667178887,True,28115158,He,-0.03125,-0.03127132415480893,0.005118504166603088,989.6374140662606,-0.5802598128751096,990.2176738791356,-850.355820187125
2,1,1,1s1,9s1,0.5,0,2S,53750.88641182815,53.75088641182815,True,28115158,He,-0.024691358024691357,-0.024706339909423832,-0.07018624246120453,-1237.9788726185482,-0.40767785214826135,-1237.5711947663997,-671.8860801478518
2,1,1,1s1,10s1,0.5,0,2S,53878.54476705624,53.87854476705624,True,28115158,He,-0.02,-0.020010924841445146,-0.03301161527633667,-354.064088968595,-0.2972800802400227,-353.766808888355,-544.22772491976
3,2,1,1s1,1s1,0.5,0,2S,0.0,0.0,True,28115158,Li,-4.5,-4.50053447821153,-4.5791192054748535,-2152.9432596519273,-14.543893054006757,-2138.3993665979206,-122451.238106946
3,2,1,1s1,2s1,0.5,0,2S,91838.4285802095,91.8384285802095,True,28115158,Li,-1.125,-1.125167833171828,-0.8737086057662964,6837.987188786151,-4.566973263501045,6842.5541620496515,-30612.8095267365
3,2,1,1s1,3s1,0.5,0,2S,108845.544983952,108.845544983952,True,28115158,Li,-0.5,-0.5000597204784537,-0.4465746283531189,1453.7784232187378,-1.6250770059990098,1455.4035002247367,-13605.693122994
3,2,1,1s1,4s1,0.5,0,2S,114798.03572526187,114.79803572526187,True,28115158,Li,-0.28125,-0.2810435304863436,-0.32620012760162354,-1223.1552839742242,5.618321684125108,-1228.7736056583494,-7653.202381684125
3,2,1,1s1,5s1,0.5,0,2S,117553.18858266817,117.55318858266817,True,28115158,Li,-0.18,-0.1800148123920816,-0.18967849016189575,-263.3651340733404,-0.40306572215997893,-262.96206835118045,-4898.04952427784
3,2,1,1s1,6s1,0.5,0,2S,119049.8148261975,119.0498148261975,True,28115158,Li,-0.125,-0.1251184702323637,-0.09276280552148819,877.2187504418166,-3.223739251500405,880.4424896933169,-3401.4232807485
3,2,1,1s1,7s1,0.5,0,2S,119952.23324762056,119.95223324762057,True,28115158,Li,-0.09183673469387756,-0.09191144498817104,-0.14449647068977356,-1432.9444157960838,-2.0329706745714287,-1430.9114451215123,-2499.0048593254287
3,2,1,1s1,8s1,0.5,0,2S,120537.93751152497,120.53793751152497,True,28115158,Li,-0.0703125,-0.0703626027241554,-0.009290581569075584,1660.4909918950582,-1.363364578968745,1661.854356474027,-1913.3005954210312
3,2,1,1s1,9s1,0.5,0,2S,120939.49442661334,120.93949442661334,True,28115158,Li,-0.05555555555555555,-0.055590773153757655,0.006427403539419174,1686.642240602632,-0.9583196673334378,1687.6005602699656,-1511.7436803326666
3,2,1,1s1,10s1,0.5,0,2S,121226.72572587655,121.22672572587655,True,28115158,Li,-0.045,-0.045025690309351406,-0.02497781254351139,544.8314763680876,-0.6990689305400649,545.5305452986277,-1224.51238106946
4,3,1,1s1,1s1,0.5,0,2S,0.0,0.0,True,28115158,Be,-8.0,-8.001697231874868,-8.093815803527832,-2552.858065773561,-46.184032096030364,-2506.6740336775306,-217691.089967904
4,3,1,1s1,2s1,0.5,0,2S,163268.317475928,163.268317475928,True,28115158,Be,-2.0,-2.000531638039063,-1.676822304725647,8794.113092198631,-14.466608024002296,8808.579700222634,-54422.772491976
4,3,1,1s1,3s1,0.5,0,2S,193503.19108258132,193.50319108258134,True,28115158,Be,-0.8888888888888888,-0.8890779830655259,-0.8314132690429688,1563.991291354905,-5.145514677337551,1569.1368060322425,-24187.898885322666
4,3,1,1s1,4s1,0.5,0,2S,204085.39684491,204.08539684490998,True,28115158,Be,-0.5,-0.4996708171015977,-0.5609948635101318,-1659.7547899955168,8.957522993998278,-1668.712312989515,-13605.693122994
4,3,1,1s1,5s1,0.5,0,2S,208983.44636918782,208.98344636918782,True,28115158,Be,-0.32,-0.32038354280041054,-0.3386295735836029,-506.9365223814733,-10.43673128383882,-496.4997910976345,-8707.64359871616
