#   Navg =  3.000E+00
# Lambda =  1.404E+00
#      A =  0.000E+00
#     ar =  1.621E+01
#     br =  1.088E+01
#     rb =  3.333E-07
#    rb1 =  3.333E-07
# r_core =  5.527E+00
#     nb = 0
# Mean configuration:
#  1 -1	 2.000E+00
#  2 -1	 3.333E-01
#  2  1	 3.333E-01
#  2 -2	 3.333E-01


  490 2.70928073E+02 -1.10730E-02 -3.69102E-03  0.00000E+00  2.00000E+00  0.00000E+00
  491 2.72809700E+02 -1.09967E-02 -3.66556E-03  0.00000E+00  2.00000E+00  0.00000E+00
  492 2.74698329E+02 -1.09211E-02 -3.64036E-03  0.00000E+00  2.00000E+00  0.00000E+00
  493 2.76593963E+02 -1.08462E-02 -3.61541E-03  0.00000E+00  2.00000E+00  0.00000E+00
  494 2.78496605E+02 -1.07721E-02 -3.59071E-03  0.00000E+00  2.00000E+00  0.00000E+00
  495 2.80406255E+02 -1.06988E-02 -3.56625E-03  0.00000E+00  2.00000E+00  0.00000E+00
  496 2.82322917E+02 -1.06261E-02 -3.54204E-03  0.00000E+00  2.00000E+00  0.00000E+00
  497 2.84246591E+02 -1.05542E-02 -3.51807E-03  0.00000E+00  2.00000E+00  0.00000E+00
  498 2.86177281E+02 -1.04830E-02 -3.49434E-03  0.00000E+00  2.00000E+00  0.00000E+00
  499 2.88114988E+02 -1.04125E-02 -3.47084E-03  0.00000E+00  2.00000E+00  0.00000E+00
  500 2.90059714E+02 -1.03427E-02 -3.44757E-03  0.00000E+00  2.00000E+00  0.00000E+00
  501 2.92011462E+02 -1.02736E-02 -3.42452E-03  0.00000E+00  2.00000E+00  0.00000E+00
  502 2.93970232E+02 -1.02051E-02 -3.40170E-03  0.00000E+00  2.00000E+00  0.00000E+00
  503 2.95936027E+02 -1.01373E-02 -3.37911E-03  0.00000E+00  2.00000E+00  0.00000E+00
  504 2.97908849E+02 -1.00702E-02 -3.35673E-03  0.00000E+00  2.00000E+00  0.00000E+00
  505 2.99888700E+02 -1.00037E-02 -3.33457E-03  0.00000E+00  2.00000E+00  0.00000E+00
  506 3.01875582E+02 -9.93787E-03 -3.31262E-03  0.00000E+00  2.00000E+00  0.00000E+00
  507 3.03869496E+02 -9.87266E-03 -3.29089E-03  0.00000E+00  2.00000E+00  0.00000E+00
  508 3.05870444E+02 -9.80807E-03 -3.26936E-03  0.00000E+00  2.00000E+00  0.00000E+00
  509 3.07878430E+02 -9.74411E-03 -3.24804E-03  0.00000E+00  2.00000E+00  0.00000E+00
  510 3.09893453E+02 -9.68075E-03 -3.22692E-03  0.00000E+00  2.00000E+00  0.00000E+00
  511 3.11915516E+02 -9.61799E-03 -3.20600E-03  0.00000E+00  2.00000E+00  0.00000E+00
  512 3.13944621E+02 -9.55583E-03 -3.18528E-03  0.00000E+00  2.00000E+00  0.00000E+00
  513 3.15980770E+02 -9.49425E-03 -3.16475E-03  0.00000E+00  2.00000E+00  0.00000E+00
  514 3.18023965E+02 -9.43325E-03 -3.14442E-03  0.00000E+00  2.00000E+00  0.00000E+00
  515 3.20074207E+02 -9.37283E-03 -3.12428E-03  0.00000E+00  2.00000E+00  0.00000E+00
  516 3.22131498E+02 -9.31297E-03 -3.10432E-03  0.00000E+00  2.00000E+00  0.00000E+00
  517 3.24195840E+02 -9.25367E-03 -3.08456E-03  0.00000E+00  2.00000E+00  0.00000E+00
  518 3.26267234E+02 -9.19492E-03 -3.06497E-03  0.00000E+00  2.00000E+00  0.00000E+00
  519 3.28345683E+02 -9.13671E-03 -3.04557E-03  0.00000E+00  2.00000E+00  0.00000E+00
  520 3.30431188E+02 -9.07905E-03 -3.02635E-03  0.00000E+00  2.00000E+00  0.00000E+00
  521 3.32523751E+02 -9.02191E-03 -3.00730E-03  0.00000E+00  2.00000E+00  0.00000E+00
  522 3.34623374E+02 -8.96530E-03 -2.98843E-03  0.00000E+00  2.00000E+00  0.00000E+00
  523 3.36730058E+02 -8.90921E-03 -2.96974E-03  0.00000E+00  2.00000E+00  0.00000E+00
  524 3.38843805E+02 -8.85364E-03 -2.95121E-03  0.00000E+00  2.00000E+00  0.00000E+00
  525 3.40964617E+02 -8.79857E-03 -2.93286E-03  0.00000E+00  2.00000E+00  0.00000E+00
  526 3.43092495E+02 -8.74400E-03 -2.91467E-03  0.00000E+00  2.00000E+00  0.00000E+00
  527 3.45227442E+02 -8.68992E-03 -2.89664E-03  0.00000E+00  2.00000E+00  0.00000E+00
  528 3.47369458E+02 -8.63634E-03 -2.87878E-03  0.00000E+00  2.00000E+00  0.00000E+00
  529 3.49518546E+02 -8.58324E-03 -2.86108E-03  0.00000E+00  2.00000E+00  0.00000E+00
  530 3.51674707E+02 -8.53061E-03 -2.84354E-03  0.00000E+00  2.00000E+00  0.00000E+00
  531 3.53837942E+02 -8.47846E-03 -2.82615E-03  0.00000E+00  2.00000E+00  0.00000E+00
  532 3.56008254E+02 -8.42677E-03 -2.80892E-03  0.00000E+00  2.00000E+00  0.00000E+00
  533 3.58185644E+02 -8.37555E-03 -2.79185E-03  0.00000E+00  2.00000E+00  0.00000E+00
  534 3.60370114E+02 -8.32477E-03 -2.77492E-03  0.00000E+00  2.00000E+00  0.00000E+00
  535 3.62561665E+02 -8.27445E-03 -2.75815E-03  0.00000E+00  2.00000E+00  0.00000E+00
  536 3.64760298E+02 -8.22458E-03 -2.74153E-03  0.00000E+00  2.00000E+00  0.00000E+00
  537 3.66966016E+02 -8.17514E-03 -2.72505E-03  0.00000E+00  2.00000E+00  0.00000E+00
  538 3.69178820E+02 -8.12614E-03 -2.70871E-03  0.00000E+00  2.00000E+00  0.00000E+00
  539 3.71398711E+02 -8.07757E-03 -2.69252E-03  0.00000E+00  2.00000E+00  0.00000E+00
  540 3.73625692E+02 -8.02943E-03 -2.67648E-03  0.00000E+00  2.00000E+00  0.00000E+00
  541 3.75859763E+02 -7.98170E-03 -2.66057E-03  0.00000E+00  2.00000E+00  0.00000E+00
  542 3.78100926E+02 -7.93439E-03 -2.64480E-03  0.00000E+00  2.00000E+00  0.00000E+00
  543 3.80349183E+02 -7.88749E-03 -2.62916E-03  0.00000E+00  2.00000E+00  0.00000E+00
  544 3.82604535E+02 -7.84099E-03 -2.61366E-03  0.00000E+00  2.00000E+00  0.00000E+00
  545 3.84866984E+02 -7.79490E-03 -2.59830E-03  0.00000E+00  2.00000E+00  0.00000E+00
  546 3.87136531E+02 -7.74920E-03 -2.58307E-03  0.00000E+00  2.00000E+00  0.00000E+00
  547 3.89413178E+02 -7.70390E-03 -2.56797E-03  0.00000E+00  2.00000E+00  0.00000E+00
  548 3.91696926E+02 -7.65898E-03 -2.55299E-03  0.00000E+00  2.00000E+00  0.00000E+00
  549 3.93987777E+02 -7.61445E-03 -2.53815E-03  0.00000E+00  2.00000E+00  0.00000E+00
  550 3.96285732E+02 -7.57030E-03 -2.52343E-03  0.00000E+00  2.00000E+00  0.00000E+00
  551 3.98590792E+02 -7.52652E-03 -2.50884E-03  0.00000E+00  2.00000E+00  0.00000E+00
  552 4.00902960E+02 -7.48311E-03 -2.49437E-03  0.00000E+00  2.00000E+00  0.00000E+00
  553 4.03222236E+02 -7.44007E-03 -2.48002E-03  0.00000E+00  2.00000E+00  0.00000E+00
  554 4.05548622E+02 -7.39739E-03 -2.46580E-03  0.00000E+00  2.00000E+00  0.00000E+00
  555 4.07882120E+02 -7.35507E-03 -2.45169E-03  0.00000E+00  2.00000E+00  0.00000E+00
  556 4.10222730E+02 -7.31310E-03 -2.43770E-03  0.00000E+00  2.00000E+00  0.00000E+00
  557 4.12570455E+02 -7.27149E-03 -2.42383E-03  0.00000E+00  2.00000E+00  0.00000E+00
  558 4.14925295E+02 -7.23022E-03 -2.41007E-03  0.00000E+00  2.00000E+00  0.00000E+00
  559 4.17287252E+02 -7.18929E-03 -2.39643E-03  0.00000E+00  2.00000E+00  0.00000E+00
  560 4.19656328E+02 -7.14871E-03 -2.38290E-03  0.00000E+00  2.00000E+00  0.00000E+00
  561 4.22032523E+02 -7.10846E-03 -2.36949E-03  0.00000E+00  2.00000E+00  0.00000E+00
  562 4.24415840E+02 -7.06854E-03 -2.35618E-03  0.00000E+00  2.00000E+00  0.00000E+00
  563 4.26806279E+02 -7.02895E-03 -2.34298E-03  0.00000E+00  2.00000E+00  0.00000E+00
  564 4.29203842E+02 -6.98969E-03 -2.32990E-03  0.00000E+00  2.00000E+00  0.00000E+00
  565 4.31608531E+02 -6.95074E-03 -2.31691E-03  0.00000E+00  2.00000E+00  0.00000E+00
  566 4.34020346E+02 -6.91212E-03 -2.30404E-03  0.00000E+00  2.00000E+00  0.00000E+00
  567 4.36439289E+02 -6.87381E-03 -2.29127E-03  0.00000E+00  2.00000E+00  0.00000E+00
  568 4.38865361E+02 -6.83581E-03 -2.27860E-03  0.00000E+00  2.00000E+00  0.00000E+00
  569 4.41298565E+02 -6.79812E-03 -2.26604E-03  0.00000E+00  2.00000E+00  0.00000E+00
  570 4.43738900E+02 -6.76073E-03 -2.25358E-03  0.00000E+00  2.00000E+00  0.00000E+00
  571 4.46186368E+02 -6.72365E-03 -2.24122E-03  0.00000E+00  2.00000E+00  0.00000E+00
  572 4.48640971E+02 -6.68686E-03 -2.22895E-03  0.00000E+00  2.00000E+00  0.00000E+00
  573 4.51102710E+02 -6.65037E-03 -2.21679E-03  0.00000E+00  2.00000E+00  0.00000E+00
  574 4.53571586E+02 -6.61417E-03 -2.20472E-03  0.00000E+00  2.00000E+00  0.00000E+00
  575 4.56047600E+02 -6.57826E-03 -2.19275E-03  0.00000E+00  2.00000E+00  0.00000E+00
  576 4.58530754E+02 -6.54264E-03 -2.18088E-03  0.00000E+00  2.00000E+00  0.00000E+00
  577 4.61021050E+02 -6.50730E-03 -2.16910E-03  0.00000E+00  2.00000E+00  0.00000E+00
  578 4.63518487E+02 -6.47223E-03 -2.15741E-03  0.00000E+00  2.00000E+00  0.00000E+00
  579 4.66023068E+02 -6.43745E-03 -2.14582E-03  0.00000E+00  2.00000E+00  0.00000E+00
  580 4.68534794E+02 -6.40294E-03 -2.13431E-03  0.00000E+00  2.00000E+00  0.00000E+00
  581 4.71053666E+02 -6.36870E-03 -2.12290E-03  0.00000E+00  2.00000E+00  0.00000E+00
  582 4.73579685E+02 -6.33473E-03 -2.11158E-03  0.00000E+00  2.00000E+00  0.00000E+00
  583 4.76112853E+02 -6.30103E-03 -2.10034E-03  0.00000E+00  2.00000E+00  0.00000E+00
  584 4.78653170E+02 -6.26759E-03 -2.08920E-03  0.00000E+00  2.00000E+00  0.00000E+00
  585 4.81200639E+02 -6.23441E-03 -2.07814E-03  0.00000E+00  2.00000E+00  0.00000E+00
  586 4.83755260E+02 -6.20148E-03 -2.06716E-03  0.00000E+00  2.00000E+00  0.00000E+00
  587 4.86317034E+02 -6.16882E-03 -2.05627E-03  0.00000E+00  2.00000E+00  0.00000E+00
  588 4.88885962E+02 -6.13640E-03 -2.04547E-03  0.00000E+00  2.00000E+00  0.00000E+00
  589 4.91462047E+02 -6.10424E-03 -2.03475E-03  0.00000E+00  2.00000E+00  0.00000E+00
  590 4.94045288E+02 -6.07232E-03 -2.02411E-03  0.00000E+00  2.00000E+00  0.00000E+00
  591 4.96635688E+02 -6.04065E-03 -2.01355E-03  0.00000E+00  2.00000E+00  0.00000E+00
  592 4.99233247E+02 -6.00922E-03 -2.00307E-03  0.00000E+00  2.00000E+00  0.00000E+00
  593 5.01837967E+02 -5.97803E-03 -1.99268E-03  0.00000E+00  2.00000E+00  0.00000E+00
  594 5.04449848E+02 -5.94707E-03 -1.98236E-03  0.00000E+00  2.00000E+00  0.00000E+00
  595 5.07068892E+02 -5.91636E-03 -1.97212E-03  0.00000E+00  2.00000E+00  0.00000E+00
  596 5.09695100E+02 -5.88587E-03 -1.96196E-03  0.00000E+00  2.00000E+00  0.00000E+00
  597 5.12328474E+02 -5.85562E-03 -1.95187E-03  0.00000E+00  2.00000E+00  0.00000E+00
  598 5.14969013E+02 -5.82559E-03 -1.94186E-03  0.00000E+00  2.00000E+00  0.00000E+00
  599 5.17616721E+02 -5.79579E-03 -1.93193E-03  0.00000E+00  2.00000E+00  0.00000E+00
  600 5.20271596E+02 -5.76622E-03 -1.92207E-03  0.00000E+00  2.00000E+00  0.00000E+00
  601 5.22933642E+02 -5.73687E-03 -1.91229E-03  0.00000E+00  2.00000E+00  0.00000E+00
  602 5.25602858E+02 -5.70773E-03 -1.90258E-03  0.00000E+00  2.00000E+00  0.00000E+00
  603 5.28279246E+02 -5.67881E-03 -1.89294E-03  0.00000E+00  2.00000E+00  0.00000E+00
  604 5.30962808E+02 -5.65011E-03 -1.88337E-03  0.00000E+00  2.00000E+00  0.00000E+00
  605 5.33653543E+02 -5.62162E-03 -1.87387E-03  0.00000E+00  2.00000E+00  0.00000E+00
  606 5.36351454E+02 -5.59335E-03 -1.86445E-03  0.00000E+00  2.00000E+00  0.00000E+00
  607 5.39056541E+02 -5.56528E-03 -1.85509E-03  0.00000E+00  2.00000E+00  0.00000E+00
  608 5.41768806E+02 -5.53742E-03 -1.84581E-03  0.00000E+00  2.00000E+00  0.00000E+00
  609 5.44488249E+02 -5.50976E-03 -1.83659E-03  0.00000E+00  2.00000E+00  0.00000E+00
  610 5.47214872E+02 -5.48231E-03 -1.82744E-03  0.00000E+00  2.00000E+00  0.00000E+00
  611 5.49948676E+02 -5.45505E-03 -1.81835E-03  0.00000E+00  2.00000E+00  0.00000E+00
  612 5.52689661E+02 -5.42800E-03 -1.80933E-03  0.00000E+00  2.00000E+00  0.00000E+00
  613 5.55437829E+02 -5.40114E-03 -1.80038E-03  0.00000E+00  2.00000E+00  0.00000E+00
  614 5.58193182E+02 -5.37448E-03 -1.79149E-03  0.00000E+00  2.00000E+00  0.00000E+00
  615 5.60955719E+02 -5.34802E-03 -1.78267E-03  0.00000E+00  2.00000E+00  0.00000E+00
  616 5.63725442E+02 -5.32174E-03 -1.77391E-03  0.00000E+00  2.00000E+00  0.00000E+00
  617 5.66502352E+02 -5.29565E-03 -1.76522E-03  0.00000E+00  2.00000E+00  0.00000E+00
  618 5.69286450E+02 -5.26975E-03 -1.75658E-03  0.00000E+00  2.00000E+00  0.00000E+00
  619 5.72077738E+02 -5.24404E-03 -1.74801E-03  0.00000E+00  2.00000E+00  0.00000E+00
  620 5.74876215E+02 -5.21851E-03 -1.73950E-03  0.00000E+00  2.00000E+00  0.00000E+00
  621 5.77681884E+02 -5.19317E-03 -1.73106E-03  0.00000E+00  2.00000E+00  0.00000E+00
  622 5.80494745E+02 -5.16801E-03 -1.72267E-03  0.00000E+00  2.00000E+00  0.00000E+00
  623 5.83314799E+02 -5.14302E-03 -1.71434E-03  0.00000E+00  2.00000E+00  0.00000E+00
  624 5.86142048E+02 -5.11821E-03 -1.70607E-03  0.00000E+00  2.00000E+00  0.00000E+00
  625 5.88976492E+02 -5.09358E-03 -1.69786E-03  0.00000E+00  2.00000E+00  0.00000E+00
  626 5.91818132E+02 -5.06912E-03 -1.68971E-03  0.00000E+00  2.00000E+00  0.00000E+00
  627 5.94666969E+02 -5.04484E-03 -1.68161E-03  0.00000E+00  2.00000E+00  0.00000E+00
  628 5.97523004E+02 -5.02073E-03 -1.67358E-03  0.00000E+00  2.00000E+00  0.00000E+00
  629 6.00386239E+02 -4.99678E-03 -1.66559E-03  0.00000E+00  2.00000E+00  0.00000E+00
  630 6.03256674E+02 -4.97301E-03 -1.65767E-03  0.00000E+00  2.00000E+00  0.00000E+00
  631 6.06134310E+02 -4.94940E-03 -1.64980E-03  0.00000E+00  2.00000E+00  0.00000E+00
  632 6.09019148E+02 -4.92595E-03 -1.64198E-03  0.00000E+00  2.00000E+00  0.00000E+00
  633 6.11911190E+02 -4.90267E-03 -1.63422E-03  0.00000E+00  2.00000E+00  0.00000E+00
  634 6.14810435E+02 -4.87955E-03 -1.62652E-03  0.00000E+00  2.00000E+00  0.00000E+00
  635 6.17716886E+02 -4.85659E-03 -1.61886E-03  0.00000E+00  2.00000E+00  0.00000E+00
  636 6.20630543E+02 -4.83379E-03 -1.61126E-03  0.00000E+00  2.00000E+00  0.00000E+00
  637 6.23551406E+02 -4.81115E-03 -1.60372E-03  0.00000E+00  2.00000E+00  0.00000E+00
  638 6.26479478E+02 -4.78866E-03 -1.59622E-03  0.00000E+00  2.00000E+00  0.00000E+00
  639 6.29414758E+02 -4.76633E-03 -1.58878E-03  0.00000E+00  2.00000E+00  0.00000E+00
  640 6.32357248E+02 -4.74415E-03 -1.58138E-03  0.00000E+00  2.00000E+00  0.00000E+00
  641 6.35306949E+02 -4.72213E-03 -1.57404E-03  0.00000E+00  2.00000E+00  0.00000E+00
  642 6.38263862E+02 -4.70025E-03 -1.56675E-03  0.00000E+00  2.00000E+00  0.00000E+00
  643 6.41227987E+02 -4.67852E-03 -1.55951E-03  0.00000E+00  2.00000E+00  0.00000E+00
  644 6.44199326E+02 -4.65694E-03 -1.55231E-03  0.00000E+00  2.00000E+00  0.00000E+00
  645 6.47177879E+02 -4.63551E-03 -1.54517E-03  0.00000E+00  2.00000E+00  0.00000E+00
  646 6.50163647E+02 -4.61422E-03 -1.53807E-03  0.00000E+00  2.00000E+00  0.00000E+00
  647 6.53156632E+02 -4.59308E-03 -1.53103E-03  0.00000E+00  2.00000E+00  0.00000E+00
  648 6.56156834E+02 -4.57208E-03 -1.52403E-03  0.00000E+00  2.00000E+00  0.00000E+00
  649 6.59164254E+02 -4.55122E-03 -1.51707E-03  0.00000E+00  2.00000E+00  0.00000E+00
  650 6.62178893E+02 -4.53050E-03 -1.51017E-03  0.00000E+00  2.00000E+00  0.00000E+00
  651 6.65200752E+02 -4.50992E-03 -1.50331E-03  0.00000E+00  2.00000E+00  0.00000E+00
  652 6.68229832E+02 -4.48947E-03 -1.49649E-03  0.00000E+00  2.00000E+00  0.00000E+00
  653 6.71266133E+02 -4.46917E-03 -1.48972E-03  0.00000E+00  2.00000E+00  0.00000E+00
  654 6.74309657E+02 -4.44899E-03 -1.48300E-03  0.00000E+00  2.00000E+00  0.00000E+00
  655 6.77360404E+02 -4.42896E-03 -1.47632E-03  0.00000E+00  2.00000E+00  0.00000E+00
  656 6.80418376E+02 -4.40905E-03 -1.46968E-03  0.00000E+00  2.00000E+00  0.00000E+00
  657 6.83483573E+02 -4.38928E-03 -1.46309E-03  0.00000E+00  2.00000E+00  0.00000E+00
  658 6.86555996E+02 -4.36964E-03 -1.45655E-03  0.00000E+00  2.00000E+00  0.00000E+00
  659 6.89635645E+02 -4.35012E-03 -1.45004E-03  0.00000E+00  2.00000E+00  0.00000E+00
  660 6.92722523E+02 -4.33074E-03 -1.44358E-03  0.00000E+00  2.00000E+00  0.00000E+00
  661 6.95816629E+02 -4.31148E-03 -1.43716E-03  0.00000E+00  2.00000E+00  0.00000E+00
  662 6.98917965E+02 -4.29235E-03 -1.43078E-03  0.00000E+00  2.00000E+00  0.00000E+00
  663 7.02026531E+02 -4.27334E-03 -1.42445E-03  0.00000E+00  2.00000E+00  0.00000E+00
  664 7.05142328E+02 -4.25446E-03 -1.41815E-03  0.00000E+00  2.00000E+00  0.00000E+00
  665 7.08265357E+02 -4.23570E-03 -1.41190E-03  0.00000E+00  2.00000E+00  0.00000E+00
  666 7.11395619E+02 -4.21706E-03 -1.40569E-03  0.00000E+00  2.00000E+00  0.00000E+00
  667 7.14533114E+02 -4.19855E-03 -1.39952E-03  0.00000E+00  2.00000E+00  0.00000E+00
  668 7.17677844E+02 -4.18015E-03 -1.39338E-03  0.00000E+00  2.00000E+00  0.00000E+00
  669 7.20829810E+02 -4.16187E-03 -1.38729E-03  0.00000E+00  2.00000E+00  0.00000E+00
  670 7.23989011E+02 -4.14371E-03 -1.38124E-03  0.00000E+00  2.00000E+00  0.00000E+00
  671 7.27155450E+02 -4.12567E-03 -1.37522E-03  0.00000E+00  2.00000E+00  0.00000E+00
  672 7.30329127E+02 -4.10774E-03 -1.36925E-03  0.00000E+00  2.00000E+00  0.00000E+00
  673 7.33510042E+02 -4.08992E-03 -1.36331E-03  0.00000E+00  2.00000E+00  0.00000E+00
  674 7.36698196E+02 -4.07222E-03 -1.35741E-03  0.00000E+00  2.00000E+00  0.00000E+00
  675 7.39893591E+02 -4.05464E-03 -1.35155E-03  0.00000E+00  2.00000E+00  0.00000E+00
  676 7.43096227E+02 -4.03716E-03 -1.34572E-03  0.00000E+00  2.00000E+00  0.00000E+00
  677 7.46306104E+02 -4.01980E-03 -1.33993E-03  0.00000E+00  2.00000E+00  0.00000E+00
  678 7.49523225E+02 -4.00254E-03 -1.33418E-03  0.00000E+00  2.00000E+00  0.00000E+00
  679 7.52747589E+02 -3.98540E-03 -1.32847E-03  0.00000E+00  2.00000E+00  0.00000E+00
  680 7.55979196E+02 -3.96836E-03 -1.32279E-03  0.00000E+00  2.00000E+00  0.00000E+00
  681 7.59218049E+02 -3.95143E-03 -1.31714E-03  0.00000E+00  2.00000E+00  0.00000E+00
  682 7.62464148E+02 -3.93461E-03 -1.31154E-03  0.00000E+00  2.00000E+00  0.00000E+00
  683 7.65717494E+02 -3.91789E-03 -1.30596E-03  0.00000E+00  2.00000E+00  0.00000E+00
  684 7.68978086E+02 -3.90128E-03 -1.30043E-03  0.00000E+00  2.00000E+00  0.00000E+00
  685 7.72245927E+02 -3.88477E-03 -1.29492E-03  0.00000E+00  2.00000E+00  0.00000E+00
  686 7.75521017E+02 -3.86837E-03 -1.28946E-03  0.00000E+00  2.00000E+00  0.00000E+00
  687 7.78803357E+02 -3.85206E-03 -1.28402E-03  0.00000E+00  2.00000E+00  0.00000E+00
  688 7.82092947E+02 -3.83586E-03 -1.27862E-03  0.00000E+00  2.00000E+00  0.00000E+00
  689 7.85389788E+02 -3.81976E-03 -1.27325E-03  0.00000E+00  2.00000E+00  0.00000E+00
  690 7.88693881E+02 -3.80376E-03 -1.26792E-03  0.00000E+00  2.00000E+00  0.00000E+00
  691 7.92005227E+02 -3.78785E-03 -1.26262E-03  0.00000E+00  2.00000E+00  0.00000E+00
  692 7.95323826E+02 -3.77205E-03 -1.25735E-03  0.00000E+00  2.00000E+00  0.00000E+00
  693 7.98649680E+02 -3.75634E-03 -1.25211E-03  0.00000E+00  2.00000E+00  0.00000E+00
  694 8.01982788E+02 -3.74073E-03 -1.24691E-03  0.00000E+00  2.00000E+00  0.00000E+00
  695 8.05323152E+02 -3.72521E-03 -1.24174E-03  0.00000E+00  2.00000E+00  0.00000E+00
  696 8.08670773E+02 -3.70979E-03 -1.23660E-03  0.00000E+00  2.00000E+00  0.00000E+00
  697 8.12025651E+02 -3.69446E-03 -1.23149E-03  0.00000E+00  2.00000E+00  0.00000E+00
  698 8.15387787E+02 -3.67923E-03 -1.22641E-03  0.00000E+00  2.00000E+00  0.00000E+00
  699 8.18757181E+02 -3.66409E-03 -1.22136E-03  0.00000E+00  2.00000E+00  0.00000E+00
  700 8.22133835E+02 -3.64904E-03 -1.21635E-03  0.00000E+00  2.00000E+00  0.00000E+00
  701 8.25517749E+02 -3.63408E-03 -1.21136E-03  0.00000E+00  2.00000E+00  0.00000E+00
  702 8.28908924E+02 -3.61922E-03 -1.20641E-03  0.00000E+00  2.00000E+00  0.00000E+00
  703 8.32307361E+02 -3.60444E-03 -1.20148E-03  0.00000E+00  2.00000E+00  0.00000E+00
  704 8.35713059E+02 -3.58975E-03 -1.19658E-03  0.00000E+00  2.00000E+00  0.00000E+00
  705 8.39126021E+02 -3.57515E-03 -1.19172E-03  0.00000E+00  2.00000E+00  0.00000E+00
  706 8.42546247E+02 -3.56064E-03 -1.18688E-03  0.00000E+00  2.00000E+00  0.00000E+00
  707 8.45973736E+02 -3.54621E-03 -1.18207E-03  0.00000E+00  2.00000E+00  0.00000E+00
  708 8.49408491E+02 -3.53187E-03 -1.17729E-03  0.00000E+00  2.00000E+00  0.00000E+00
  709 8.52850512E+02 -3.51762E-03 -1.17254E-03  0.00000E+00  2.00000E+00  0.00000E+00
  710 8.56299799E+02 -3.50345E-03 -1.16782E-03  0.00000E+00  2.00000E+00  0.00000E+00
  711 8.59756354E+02 -3.48936E-03 -1.16312E-03  0.00000E+00  2.00000E+00  0.00000E+00
  712 8.63220177E+02 -3.47536E-03 -1.15845E-03  0.00000E+00  2.00000E+00  0.00000E+00
  713 8.66691268E+02 -3.46144E-03 -1.15381E-03  0.00000E+00  2.00000E+00  0.00000E+00
  714 8.70169628E+02 -3.44760E-03 -1.14920E-03  0.00000E+00  2.00000E+00  0.00000E+00
  715 8.73655259E+02 -3.43385E-03 -1.14462E-03  0.00000E+00  2.00000E+00  0.00000E+00
  716 8.77148160E+02 -3.42017E-03 -1.14006E-03  0.00000E+00  2.00000E+00  0.00000E+00
  717 8.80648332E+02 -3.40658E-03 -1.13553E-03  0.00000E+00  2.00000E+00  0.00000E+00
  718 8.84155777E+02 -3.39307E-03 -1.13102E-03  0.00000E+00  2.00000E+00  0.00000E+00
  719 8.87670494E+02 -3.37963E-03 -1.12654E-03  0.00000E+00  2.00000E+00  0.00000E+00
  720 8.91192484E+02 -3.36628E-03 -1.12209E-03  0.00000E+00  2.00000E+00  0.00000E+00
  721 8.94721749E+02 -3.35300E-03 -1.11767E-03  0.00000E+00  2.00000E+00  0.00000E+00
  722 8.98258289E+02 -3.33980E-03 -1.11327E-03  0.00000E+00  2.00000E+00  0.00000E+00
  723 9.01802103E+02 -3.32667E-03 -1.10889E-03  0.00000E+00  2.00000E+00  0.00000E+00
  724 9.05353194E+02 -3.31362E-03 -1.10454E-03  0.00000E+00  2.00000E+00  0.00000E+00
  725 9.08911562E+02 -3.30065E-03 -1.10022E-03  0.00000E+00  2.00000E+00  0.00000E+00
  726 9.12477207E+02 -3.28775E-03 -1.09592E-03  0.00000E+00  2.00000E+00  0.00000E+00
  727 9.16050130E+02 -3.27493E-03 -1.09164E-03  0.00000E+00  2.00000E+00  0.00000E+00
  728 9.19630332E+02 -3.26218E-03 -1.08739E-03  0.00000E+00  2.00000E+00  0.00000E+00
  729 9.23217813E+02 -3.24950E-03 -1.08317E-03  0.00000E+00  2.00000E+00  0.00000E+00
  730 9.26812574E+02 -3.23690E-03 -1.07897E-03  0.00000E+00  2.00000E+00  0.00000E+00
  731 9.30414616E+02 -3.22437E-03 -1.07479E-03  0.00000E+00  2.00000E+00  0.00000E+00
  732 9.34023939E+02 -3.21191E-03 -1.07064E-03  0.00000E+00  2.00000E+00  0.00000E+00
  733 9.37640544E+02 -3.19952E-03 -1.06651E-03  0.00000E+00  2.00000E+00  0.00000E+00
  734 9.41264432E+02 -3.18720E-03 -1.06240E-03  0.00000E+00  2.00000E+00  0.00000E+00
  735 9.44895602E+02 -3.17495E-03 -1.05832E-03  0.00000E+00  2.00000E+00  0.00000E+00
  736 9.48534057E+02 -3.16278E-03 -1.05426E-03  0.00000E+00  2.00000E+00  0.00000E+00
  737 9.52179796E+02 -3.15067E-03 -1.05022E-03  0.00000E+00  2.00000E+00  0.00000E+00
  738 9.55832820E+02 -3.13862E-03 -1.04621E-03  0.00000E+00  2.00000E+00  0.00000E+00
  739 9.59493130E+02 -3.12665E-03 -1.04222E-03  0.00000E+00  2.00000E+00  0.00000E+00
  740 9.63160727E+02 -3.11474E-03 -1.03825E-03  0.00000E+00  2.00000E+00  0.00000E+00
  741 9.66835610E+02 -3.10291E-03 -1.03430E-03  0.00000E+00  2.00000E+00  0.00000E+00
  742 9.70517781E+02 -3.09113E-03 -1.03038E-03  0.00000E+00  2.00000E+00  0.00000E+00
  743 9.74207240E+02 -3.07943E-03 -1.02648E-03  0.00000E+00  2.00000E+00  0.00000E+00
  744 9.77903988E+02 -3.06779E-03 -1.02260E-03  0.00000E+00  2.00000E+00  0.00000E+00
